chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd
chr1	25256435	25256495	RUNX3_2	900	-	25256435	25256446
chr1	25291486	25291546	RUNX3_1	900	-	25291486	25291497
chr1	25291618	25291678	RUNX3_3	900	-	25291618	25291629
chr1	25558982	25559042	SYF2_1	900	-	25558982	25558993
chr1	25573934	25573994	RSRP1_1	900	-	25573934	25573945
chr1	25598840	25598900	RHD_2	900	+	25598889	25598900
chr1	25598950	25599010	RHD_1	900	+	25598999	25599010
chr1	25664775	25664835	TMEM50A_1	900	+	25664824	25664835
chr1	25747305	25747365	RHCE_1	900	-	25747305	25747316
chr1	25756781	25756841	TMEM57_2	900	+	25756830	25756841
chr1	25757338	25757398	TMEM57_1	900	+	25757387	25757398
chr1	25757445	25757505	TMEM57_3	900	+	25757494	25757505
chr1	25870048	25870108	LDLRAP1_1	900	+	25870097	25870108
chr1	25889235	25889295	LDLRAP1_2	900	+	25889284	25889295
chr1	25943898	25943958	MAN1C1_1	900	+	25943947	25943958
chr1	26126634	26126694	SEPN1_1	900	+	26126683	26126694
chr1	26139044	26139104	SEPN1_3	900	+	26139093	26139104
chr1	26143922	26143982	SEPN1_2	900	+	26143971	26143982
chr1	26145261	26145321	MTFR1L_3	900	+	26145310	26145321
chr1	26146419	26146479	MTFR1L_1	900	+	26146468	26146479
chr1	26146649	26146709	MTFR1L_2	900	+	26146698	26146709
chr1	26147306	26147366	MTFR1L_4	900	+	26147355	26147366
chr1	26185897	26185957	AUNIP_1	900	-	26185897	26185908
chr1	26201996	26202056	PAQR7_1	900	-	26201996	26202007
chr1	26219065	26219125	PAQR7_2	900	-	26219065	26219076
chr1	26232899	26232959	STMN1_1	900	-	26232899	26232910
chr1	26324543	26324603	PAFAH2_1	900	-	26324543	26324554
chr1	26348220	26348280	EXTL1_1	900	+	26348269	26348280
chr1	26372598	26372658	SLC30A2_1	900	-	26372598	26372609
chr1	26394110	26394170	TRIM63_1	900	-	26394110	26394121
chr1	26437606	26437666	PDIK1L_2	900	+	26437655	26437666
chr1	26438269	26438329	PDIK1L_1	900	+	26438318	26438329
chr1	26485520	26485580	FAM110D_1	900	+	26485569	26485580
chr1	26496368	26496428	ZNF593_1	900	+	26496417	26496428
chr1	26503948	26504008	CNKSR1_1	900	+	26503997	26504008
chr1	26517043	26517103	CATSPER4_1	900	+	26517092	26517103
chr1	26560641	26560701	CEP85_1	900	+	26560690	26560701
chr1	26595724	26595784	CEP85_2	900	+	26595773	26595784
chr1	26606540	26606600	SH3BGRL3_1	900	+	26606589	26606600
chr1	26633116	26633176	UBXN11_1	900	-	26633116	26633127
chr1	26644399	26644459	CD52_1	900	+	26644448	26644459
chr1	26697239	26697299	ZNF683_1	900	-	26697239	26697250
chr1	26699230	26699290	ZNF683_2	900	-	26699230	26699241
chr1	26737258	26737318	LIN28A_1	900	+	26737307	26737318
chr1	26758766	26758826	DHDDS_1	900	+	26758815	26758826
chr1	26798947	26799007	HMGN2_1	900	+	26798996	26799007
chr1	26856202	26856262	RPS6KA1_1	900	+	26856251	26856262
chr1	27022473	27022533	ARID1A_1	900	+	27022522	27022533
chr1	27113499	27113559	PIGV_3	900	+	27113548	27113559
chr1	27113730	27113790	PIGV_2	900	+	27113779	27113790
chr1	27114393	27114453	ZDHHC18_2	900	+	27114442	27114453
chr1	27114441	27114501	PIGV_4	900	+	27114490	27114501
chr1	27114629	27114689	PIGV_1	900	+	27114678	27114689
chr1	27153171	27153231	ZDHHC18_1	900	+	27153220	27153231
chr1	27189602	27189662	SFN_1	900	+	27189651	27189662
chr1	27216754	27216814	GPN2_1	900	-	27216754	27216765
chr1	27226933	27226993	GPATCH3_1	900	-	27226933	27226944
chr1	27240452	27240512	NR0B2_1	900	-	27240452	27240463
chr1	27248197	27248257	NUDC_1	900	+	27248246	27248257
chr1	27286968	27287028	TRNP1_2	900	+	27287017	27287028
chr1	27320133	27320193	TRNP1_1	900	+	27320182	27320193
chr1	27339330	27339390	FAM46B_1	900	-	27339330	27339341
chr1	27481109	27481169	SLC9A1_1	900	-	27481109	27481120
chr1	27481301	27481361	SLC9A1_2	900	-	27481301	27481312
chr1	27561092	27561152	WDTC1_1	900	+	27561141	27561152
chr1	27648707	27648767	TMEM222_1	900	+	27648756	27648767
chr1	27668463	27668523	SYTL1_1	900	+	27668512	27668523
chr1	27693439	27693499	MAP3K6_1	900	-	27693439	27693450
chr1	27701304	27701364	FCN3_1	900	-	27701304	27701315
chr1	27709812	27709872	CD164L2_1	900	-	27709812	27709823
chr1	27719078	27719138	GPR3_1	900	+	27719127	27719138
chr1	27816658	27816718	WASF2_1	900	-	27816658	27816669
chr1	27961643	27961703	FGR_1	900	-	27961643	27961654
chr1	27998692	27998752	IFI6_1	900	-	27998692	27998703
chr1	28052445	28052505	FAM76A_1	900	+	28052494	28052505
chr1	28099713	28099773	STX12_1	900	+	28099762	28099773
chr1	28157147	28157207	PPP1R8_2	900	+	28157196	28157207
chr1	28157275	28157335	PPP1R8_1	900	+	28157324	28157335
chr1	28199005	28199065	THEMIS2_1	900	+	28199054	28199065
chr1	28241075	28241135	RPA2_1	900	-	28241075	28241086
chr1	28241225	28241285	RPA2_2	900	-	28241225	28241236
chr1	28261490	28261550	SMPDL3B_1	900	+	28261539	28261550
chr1	28286020	28286080	XKR8_1	900	+	28286069	28286080
chr1	28286460	28286520	XKR8_2	900	+	28286509	28286520
chr1	28415110	28415170	EYA3_1	900	-	28415110	28415121
chr1	28503190	28503250	EYA3_2	900	-	28503190	28503201
chr1	28503751	28503811	PTAFR_2	900	-	28503751	28503762
chr1	28520356	28520416	PTAFR_1	900	-	28520356	28520367
chr1	28559529	28559589	DNAJC8_1	900	-	28559529	28559540
chr1	28562585	28562645	ATPIF1_1	900	+	28562634	28562645
chr1	28562920	28562980	DNAJC8_2	900	-	28562920	28562931
chr1	28585985	28586045	SESN2_1	900	+	28586034	28586045
chr1	28696202	28696262	PHACTR4_1	900	+	28696251	28696262
chr1	28832506	28832566	RCC1_1	900	+	28832555	28832566
chr1	28833829	28833889	RCC1_3	900	+	28833878	28833889
chr1	28844714	28844774	RCC1_2	900	+	28844763	28844774
chr1	28879547	28879607	TRNAU1AP_1	900	+	28879596	28879607
chr1	28918725	28918785	RAB42_2	900	+	28918774	28918785
chr1	28918964	28919024	RAB42_1	900	+	28919013	28919024
chr1	28969527	28969587	TAF12_1	900	-	28969527	28969538
chr1	28995246	28995306	GMEB1_1	900	+	28995295	28995306
chr1	29063274	29063334	YTHDF2_2	900	+	29063323	29063334
chr1	29063402	29063462	YTHDF2_1	900	+	29063451	29063462
chr1	29138632	29138692	OPRD1_1	900	+	29138681	29138692
chr1	29213565	29213625	EPB41_1	900	+	29213614	29213625
chr1	29241031	29241091	EPB41_2	900	+	29241080	29241091
chr1	29449190	29449250	TMEM200B_2	900	-	29449190	29449201
chr1	29450394	29450454	TMEM200B_1	900	-	29450394	29450405
chr1	29508370	29508430	TAF12_2	900	-	29508370	29508381
chr1	29508399	29508459	SRSF4_1	900	-	29508399	29508410
chr1	29557425	29557485	MECR_1	900	-	29557425	29557436
chr1	29562984	29563044	PTPRU_1	900	+	29563033	29563044
chr1	31196421	31196481	MATN1_1	900	-	31196421	31196432
chr1	31230610	31230670	LAPTM5_1	900	-	31230610	31230621
chr1	31263832	31263892	LAPTM5_2	900	-	31263832	31263843
chr1	31381594	31381654	SDC3_1	900	-	31381594	31381605
chr1	31382545	31382605	SDC3_2	900	-	31382545	31382556
chr1	31538553	31538613	PUM1_1	900	-	31538553	31538564
chr1	31769618	31769678	SNRNP40_1	900	-	31769618	31769629
chr1	31769829	31769889	ZCCHC17_1	900	+	31769878	31769889
chr1	31845912	31845972	FABP3_1	900	-	31845912	31845923
chr1	31853251	31853311	FABP3_2	900	-	31853251	31853262
chr1	31886010	31886070	SERINC2_1	900	+	31886059	31886070
chr1	32042066	32042126	TINAGL1_1	900	+	32042115	32042126
chr1	32083249	32083309	HCRTR1_1	900	+	32083298	32083309
chr1	32110466	32110526	PEF1_1	900	-	32110466	32110477
chr1	32223847	32223907	ADGRB2_2	900	-	32223847	32223858
chr1	32229640	32229700	ADGRB2_1	900	-	32229640	32229651
chr1	32385059	32385119	PTP4A2_1	900	-	32385059	32385070
chr1	32479421	32479481	KHDRBS1_1	900	+	32479470	32479481
chr1	32538517	32538577	TMEM39B_1	900	+	32538566	32538577
chr1	32573607	32573667	KPNA6_1	900	+	32573656	32573667
chr1	32645294	32645354	TXLNA_1	900	+	32645343	32645354
chr1	32645616	32645676	TXLNA_2	900	+	32645665	32645676
chr1	32661881	32661941	CCDC28B_3	900	+	32661930	32661941
chr1	32666172	32666232	CCDC28B_1	900	+	32666221	32666232
chr1	32667252	32667312	CCDC28B_2	900	+	32667301	32667312
chr1	32671222	32671282	IQCC_1	900	+	32671271	32671282
chr1	32674640	32674700	DCDC2B_1	900	+	32674689	32674700
chr1	32687309	32687369	EIF3I_2	900	+	32687358	32687369
chr1	32687958	32688018	EIF3I_1	900	+	32688007	32688018
chr1	32712785	32712845	FAM167B_1	900	+	32712834	32712845
chr1	32716545	32716605	LCK_3	900	+	32716594	32716605
chr1	32716816	32716876	LCK_1	900	+	32716865	32716876
chr1	32739672	32739732	LCK_2	900	+	32739721	32739732
chr1	32757655	32757715	HDAC1_1	900	+	32757704	32757715
chr1	32757791	32757851	HDAC1_3	900	+	32757840	32757851
chr1	32794970	32795030	HDAC1_2	900	+	32795019	32795030
chr1	32801823	32801883	MARCKSL1_1	900	-	32801823	32801834
chr1	32827729	32827789	TSSK3_2	900	+	32827778	32827789
chr1	32828090	32828150	TSSK3_1	900	+	32828139	32828150
chr1	32841932	32841992	FAM229A_1	900	-	32841932	32841943
chr1	32860018	32860078	BSDC1_1	900	-	32860018	32860029
chr1	33004734	33004794	ZBTB8A_2	900	+	33004783	33004794
chr1	33004992	33005052	ZBTB8A_1	900	+	33005041	33005052
chr1	33116135	33116195	ZBTB8OS_1	900	-	33116135	33116146
chr1	33116522	33116582	ZBTB8OS_2	900	-	33116522	33116533
chr1	33116761	33116821	RBBP4_1	900	+	33116810	33116821
chr1	33117287	33117347	RBBP4_2	900	+	33117336	33117347
chr1	33231225	33231285	KIAA1522_1	900	+	33231274	33231285
chr1	33282113	33282173	S100PBP_2	900	+	33282162	33282173
chr1	33282948	33283008	YARS_1	900	-	33282948	33282959
chr1	33283204	33283264	S100PBP_1	900	+	33283253	33283264
chr1	33283743	33283803	YARS_2	900	-	33283743	33283754
chr1	33287164	33287224	S100PBP_3	900	+	33287213	33287224
chr1	33336502	33336562	FNDC5_1	900	-	33336502	33336513
chr1	33338071	33338131	FNDC5_2	900	-	33338071	33338082
chr1	33351547	33351607	HPCA_2	900	+	33351596	33351607
chr1	33352044	33352104	HPCA_1	900	+	33352093	33352104
chr1	33366979	33367039	TMEM54_1	900	-	33366979	33366990
chr1	33430399	33430459	RNF19B_1	900	-	33430399	33430410
chr1	33502469	33502529	AK2_1	900	-	33502469	33502480
chr1	33546706	33546766	AZIN2_1	900	+	33546755	33546766
chr1	33647283	33647343	TRIM62_2	900	-	33647283	33647294
chr1	33647631	33647691	TRIM62_1	900	-	33647631	33647642
chr1	33704138	33704198	ZNF362_2	900	+	33704187	33704198
chr1	33721188	33721248	ZNF362_1	900	+	33721237	33721248
chr1	33815489	33815549	PHC2_1	900	-	33815489	33815500
chr1	33896685	33896745	PHC2_2	900	-	33896685	33896696
chr1	33938202	33938262	ZSCAN20_1	900	+	33938251	33938262
chr1	34329630	34329690	HMGB4_1	900	+	34329679	34329690
chr1	34630820	34630880	CSMD2_1	900	-	34630820	34630831
chr1	34632470	34632530	C1orf94_1	900	+	34632519	34632530
chr1	34632574	34632634	C1orf94_2	900	+	34632623	34632634
chr1	35220598	35220658	GJB5_1	900	+	35220647	35220658
chr1	35246765	35246825	GJB3_1	900	+	35246814	35246825
chr1	35246988	35247048	GJB3_3	900	+	35247037	35247048
chr1	35247927	35247987	GJB3_2	900	+	35247976	35247987
chr1	35258550	35258610	GJA4_1	900	+	35258599	35258610
chr1	35325327	35325387	SMIM12_1	900	-	35325327	35325338
chr1	35450895	35450955	TMEM35B_1	900	-	35450895	35450906
chr1	35497280	35497340	ZMYM6_1	900	-	35497280	35497291
chr1	35497535	35497595	ZMYM6_2	900	-	35497535	35497546
chr1	35544942	35545002	AGO4_1	900	+	35544991	35545002
chr1	35544942	35545002	ZMYM1_1	900	+	35544991	35545002
chr1	35658735	35658795	SFPQ_1	900	-	35658735	35658746
chr1	36020567	36020627	KIAA0319L_2	900	-	36020567	36020578
chr1	36022993	36023053	KIAA0319L_1	900	-	36022993	36023004
chr1	36023371	36023431	NCDN_1	900	+	36023420	36023431
chr1	36024638	36024698	NCDN_2	900	+	36024687	36024698
chr1	36038865	36038925	TFAP2E_1	900	+	36038914	36038925
chr1	36107109	36107169	PSMB2_1	900	-	36107109	36107120
chr1	36184474	36184534	C1orf216_1	900	-	36184474	36184485
chr1	36235557	36235617	CLSPN_1	900	-	36235557	36235568
chr1	36273187	36273247	AGO4_2	900	+	36273236	36273247
chr1	36273701	36273761	AGO4_3	900	+	36273750	36273761
chr1	36335358	36335418	AGO1_2	900	+	36335407	36335418
chr1	36348766	36348826	AGO1_1	900	+	36348815	36348826
chr1	36396269	36396329	AGO3_2	900	+	36396318	36396329
chr1	36396803	36396863	AGO3_1	900	+	36396852	36396863
chr1	36412957	36413017	AGO3_3	900	+	36413006	36413017
chr1	36549655	36549715	TEKT2_1	900	+	36549704	36549715
chr1	36554446	36554506	ADPRHL2_1	900	+	36554495	36554506
chr1	36565804	36565864	COL8A2_2	900	-	36565804	36565815
chr1	36591330	36591390	COL8A2_1	900	-	36591330	36591341
chr1	36615076	36615136	TRAPPC3_1	900	-	36615076	36615087
chr1	36621462	36621522	MAP7D1_2	900	+	36621511	36621522
chr1	36621733	36621793	MAP7D1_1	900	+	36621782	36621793
chr1	36689998	36690058	THRAP3_1	900	+	36690047	36690058
chr1	36785644	36785704	SH3D21_1	900	+	36785693	36785704
chr1	36835416	36835476	STK40_3	900	-	36835416	36835427
chr1	36851505	36851565	STK40_1	900	-	36851505	36851516
chr1	36852121	36852181	STK40_2	900	-	36852121	36852132
chr1	36863496	36863556	LSM10_1	900	-	36863496	36863507
chr1	36916038	36916098	OSCP1_1	900	-	36916038	36916049
chr1	36929972	36930032	MRPS15_1	900	-	36929972	36929983
chr1	36948503	36948563	CSF3R_1	900	-	36948503	36948514
chr1	37500203	37500263	GRIK3_1	900	-	37500203	37500214
chr1	37939979	37940039	ZC3H12A_2	900	+	37940028	37940039
chr1	37940131	37940191	ZC3H12A_1	900	+	37940180	37940191
chr1	37980344	37980404	MEAF6_1	900	-	37980344	37980355
chr1	38019883	38019943	SNIP1_1	900	-	38019883	38019894
chr1	38022531	38022591	DNALI1_1	900	+	38022580	38022591
chr1	38061525	38061585	GNL2_1	900	-	38061525	38061536
chr1	38100304	38100364	RSPO1_2	900	-	38100304	38100315
chr1	38100551	38100611	RSPO1_1	900	-	38100551	38100562
chr1	38156190	38156250	C1orf109_2	900	-	38156190	38156201
chr1	38157903	38157963	C1orf109_1	900	-	38157903	38157914
chr1	38158138	38158198	CDCA8_1	900	+	38158187	38158198
chr1	38218603	38218663	EPHA10_2	900	-	38218603	38218614
chr1	38230781	38230841	EPHA10_1	900	-	38230781	38230792
chr1	38259469	38259529	MANEAL_1	900	+	38259518	38259529
chr1	38273679	38273739	C1orf122_2	900	+	38273728	38273739
chr1	38273839	38273899	YRDC_1	900	-	38273839	38273850
chr1	38273900	38273960	C1orf122_1	900	+	38273949	38273960
chr1	38325253	38325313	MTF1_1	900	-	38325253	38325264
chr1	38412712	38412772	INPP5B_1	900	-	38412712	38412723
chr1	38455683	38455743	SF3A3_1	900	-	38455683	38455694
chr1	38461785	38461845	SF3A3_3	900	-	38461785	38461796
chr1	38471175	38471235	FHL3_1	900	-	38471175	38471186
chr1	38471176	38471236	SF3A3_2	900	-	38471176	38471187
chr1	38478356	38478416	UTP11_1	900	+	38478405	38478416
chr1	39325410	39325470	RRAGC_1	900	-	39325410	39325421
chr1	39325546	39325606	AKIRIN1_2	900	+	39325595	39325606
chr1	39338693	39338753	MYCBP_2	900	-	39338693	39338704
chr1	39339009	39339069	MYCBP_1	900	-	39339009	39339020
chr1	39347248	39347308	GJA9_1	900	-	39347248	39347259
chr1	39395867	39395927	RHBDL2_2	900	-	39395867	39395878
chr1	39407489	39407549	RHBDL2_1	900	-	39407489	39407500
chr1	39456910	39456970	AKIRIN1_1	900	+	39456959	39456970
chr1	39491972	39492032	NDUFS5_1	900	+	39492021	39492032
chr1	39934356	39934416	MACF1_1	900	+	39934405	39934416
chr1	39957258	39957318	BMP8A_1	900	+	39957307	39957318
chr1	40042451	40042511	PABPC4_1	900	-	40042451	40042462
chr1	40105295	40105355	HEYL_1	900	-	40105295	40105306
chr1	40105645	40105705	HEYL_2	900	-	40105645	40105656
chr1	40137768	40137828	NT5C1A_1	900	-	40137768	40137779
chr1	40157093	40157153	HPCAL4_1	900	-	40157093	40157104
chr1	40157346	40157406	HPCAL4_2	900	-	40157346	40157357
chr1	40204514	40204574	PPIE_1	900	+	40204563	40204574
chr1	40254516	40254576	BMP8B_1	900	-	40254516	40254527
chr1	40349165	40349225	TRIT1_1	900	-	40349165	40349176
chr1	40367667	40367727	MYCL_1	900	-	40367667	40367678
chr1	40420770	40420830	MFSD2A_1	900	+	40420819	40420830
chr1	40505862	40505922	CAP1_2	900	+	40505911	40505922
chr1	40506380	40506440	CAP1_1	900	+	40506429	40506440
chr1	40562913	40562973	PPT1_1	900	-	40562913	40562924
chr1	40627009	40627069	RLF_1	900	+	40627058	40627069
chr1	40713559	40713619	TMCO2_1	900	+	40713608	40713619
chr1	40723683	40723743	ZMPSTE24_2	900	+	40723732	40723743
chr1	40723858	40723918	ZMPSTE24_1	900	+	40723907	40723918
chr1	40782943	40783003	COL9A2_1	900	-	40782943	40782954
chr1	40810456	40810516	SMAP2_2	900	+	40810505	40810516
chr1	40839349	40839409	SMAP2_1	900	+	40839398	40839409
chr1	40840253	40840313	SMAP2_3	900	+	40840302	40840313
chr1	40872432	40872492	ZFP69B_2	900	+	40872481	40872492
chr1	40915737	40915797	ZFP69B_1	900	+	40915786	40915797
chr1	40916205	40916265	ZFP69B_3	900	+	40916254	40916265
chr1	40942912	40942972	ZFP69_1	900	+	40942961	40942972
chr1	40974389	40974449	EXO5_1	900	+	40974438	40974449
chr1	40974390	40974450	ZNF684_1	900	+	40974439	40974450
chr1	40997183	40997243	ZNF684_2	900	+	40997232	40997243
chr1	40997296	40997356	ZNF684_3	900	+	40997345	40997356
chr1	41131338	41131398	RIMS3_2	900	-	41131338	41131349
chr1	41157326	41157386	NFYC_1	900	+	41157375	41157386
chr1	41157529	41157589	NFYC_3	900	+	41157578	41157589
chr1	41157727	41157787	RIMS3_1	900	-	41157727	41157738
chr1	41174988	41175048	NFYC_2	900	+	41175037	41175048
chr1	41249436	41249496	KCNQ4_1	900	+	41249485	41249496
chr1	41444939	41444999	CTPS1_2	900	+	41444988	41444999
chr1	41445377	41445437	CTPS1_1	900	+	41445426	41445437
chr1	41487386	41487446	SLFNL1_1	900	-	41487386	41487397
chr1	41630079	41630139	SCMH1_2	900	-	41630079	41630090
chr1	41707780	41707840	SCMH1_1	900	-	41707780	41707791
chr1	41950343	41950403	EDN2_1	900	-	41950343	41950354
chr1	42369644	42369704	HIVEP3_2	900	-	42369644	42369655
chr1	42384345	42384405	HIVEP3_3	900	-	42384345	42384356
chr1	42501594	42501654	HIVEP3_1	900	-	42501594	42501605
chr1	42619031	42619091	GUCA2B_1	900	+	42619080	42619091
chr1	42630405	42630465	GUCA2A_1	900	-	42630405	42630416
chr1	42800892	42800952	FOXJ3_1	900	-	42800892	42800903
chr1	42801540	42801600	FOXJ3_2	900	-	42801540	42801551
chr1	42846415	42846475	RIMKLA_1	900	+	42846464	42846475
chr1	42921728	42921788	CCDC30_3	900	+	42921777	42921788
chr1	42921916	42921976	ZMYND12_1	900	-	42921916	42921927
chr1	42922108	42922168	ZMYND12_2	900	-	42922108	42922119
chr1	42922164	42922224	PPCS_1	900	+	42922213	42922224
chr1	42922183	42922243	CCDC30_2	900	+	42922232	42922243
chr1	42922646	42922706	CCDC30_4	900	+	42922695	42922706
chr1	42928907	42928967	CCDC30_1	900	+	42928956	42928967
chr1	42938601	42938661	CCDC30_5	900	+	42938650	42938661
chr1	43124044	43124104	PPIH_1	900	+	43124093	43124104
chr1	43148049	43148109	YBX1_1	900	+	43148098	43148109
chr1	43205896	43205956	CLDN19_1	900	-	43205896	43205907
chr1	43232688	43232748	P3H1_1	900	-	43232688	43232699
chr1	43232885	43232945	C1orf50_1	900	+	43232934	43232945
chr1	43233296	43233356	C1orf50_2	900	+	43233345	43233356
chr1	43240838	43240898	C1orf50_3	900	+	43240887	43240898
chr1	43282743	43282803	ERMAP_1	900	+	43282792	43282803
chr1	43283055	43283115	SVBP_2	900	-	43283055	43283066
chr1	43291182	43291242	ERMAP_2	900	+	43291231	43291242
chr1	43312082	43312142	SVBP_1	900	-	43312082	43312093
chr1	43312235	43312295	ZNF691_1	900	+	43312284	43312295
chr1	43424528	43424588	SLC2A1_1	900	-	43424528	43424539
chr1	43637973	43638033	CFAP57_1	900	+	43638022	43638033
chr1	43735604	43735664	TMEM125_2	900	+	43735653	43735664
chr1	43737897	43737957	TMEM125_1	900	+	43737946	43737957
chr1	43751241	43751301	C1orf210_1	900	-	43751241	43751252
chr1	43751512	43751572	C1orf210_2	900	-	43751512	43751523
chr1	43766626	43766686	TIE1_1	900	+	43766675	43766686
chr1	43803453	43803513	MPL_1	900	+	43803502	43803513
chr1	43824603	43824663	CDC20_1	900	+	43824652	43824663
chr1	43833671	43833731	ELOVL1_1	900	-	43833671	43833682
chr1	43855460	43855520	MED8_1	900	-	43855460	43855471
chr1	43855550	43855610	SZT2_1	900	+	43855599	43855610
chr1	43919312	43919372	HYI_2	900	-	43919312	43919323
chr1	43919569	43919629	HYI_1	900	-	43919569	43919580
chr1	43990713	43990773	PTPRF_2	900	+	43990762	43990773
chr1	43996507	43996567	PTPRF_1	900	+	43996556	43996567
chr1	44063773	44063833	PTPRF_3	900	+	44063822	44063833
chr1	44115779	44115839	KDM4A_1	900	+	44115828	44115839
chr1	44116127	44116187	KDM4A_2	900	+	44116176	44116187
chr1	44170997	44171057	KDM4A_3	900	+	44171046	44171057
chr1	44173157	44173217	ST3GAL3_1	900	+	44173206	44173217
chr1	44303786	44303846	ST3GAL3_4	900	+	44303835	44303846
chr1	44341214	44341274	ST3GAL3_6	900	+	44341263	44341274
chr1	44364778	44364838	ST3GAL3_5	900	+	44364827	44364838
chr1	44365188	44365248	ST3GAL3_2	900	+	44365237	44365248
chr1	44381053	44381113	ST3GAL3_3	900	+	44381102	44381113
chr1	44396200	44396260	ST3GAL3_7	900	+	44396249	44396260
chr1	44398902	44398962	ARTN_2	900	+	44398951	44398962
chr1	44399423	44399483	ARTN_1	900	+	44399472	44399483
chr1	44401559	44401619	ARTN_3	900	+	44401608	44401619
chr1	44412588	44412648	IPO13_1	900	+	44412637	44412648
chr1	44435632	44435692	DPH2_1	900	+	44435681	44435692
chr1	44440582	44440642	ATP6V0B_1	900	+	44440631	44440642
chr1	44444603	44444663	B4GALT2_3	900	+	44444652	44444663
chr1	44444840	44444900	B4GALT2_1	900	+	44444889	44444900
chr1	44445074	44445134	B4GALT2_4	900	+	44445123	44445134
chr1	44445312	44445372	B4GALT2_2	900	+	44445361	44445372
chr1	44457221	44457281	CCDC24_1	900	+	44457270	44457281
chr1	44482824	44482884	SLC6A9_3	900	-	44482824	44482835
chr1	44482990	44483050	SLC6A9_2	900	-	44482990	44483001
chr1	44497123	44497183	SLC6A9_1	900	-	44497123	44497134
chr1	44497858	44497918	SLC6A9_4	900	-	44497858	44497869
chr1	44513997	44514057	KLF17_2	900	+	44514046	44514057
chr1	44584571	44584631	KLF17_1	900	+	44584620	44584631
chr1	44679093	44679153	DMAP1_1	900	+	44679142	44679153
chr1	44680489	44680549	DMAP1_2	900	+	44680538	44680549
chr1	44820910	44820970	ERI3_1	900	-	44820910	44820921
chr1	44870877	44870937	RNF220_1	900	+	44870926	44870937
chr1	44870997	44871057	RNF220_2	900	+	44871046	44871057
chr1	45117139	45117199	RPS8_2	900	+	45117188	45117199
chr1	45140142	45140202	TMEM53_1	900	-	45140142	45140153
chr1	45140336	45140396	C1orf228_1	900	+	45140385	45140396
chr1	45205484	45205544	KIF2C_1	900	+	45205533	45205544
chr1	45212035	45212095	KIF2C_2	900	+	45212084	45212095
chr1	45241196	45241256	RPS8_1	900	+	45241245	45241256
